mission,yearmon,month,year,unsc_resolution,peaceag_cease_monitor,buffer_monitor,liaise_warpart,goodoffices,peaceag_cease_assist,humrts_monitor,refugees_monitor,humrts_protect,children_protect,women_protect,prociv,unpersonnel_protect,demining_assist,refugees_assist,humaid_assist,humpersonnel_protect,borders_monitor,weaponstrade_monitor,weaponsembargo_monitor,cargoinspections,resources_monitor,ch7,election_monitor,election_security,election_assist,govcap_assist,cultural_pres,qip_assist,justice_assist,securitysectorreform_assist,policereform_assist,police_monitor,police_jointpatrols,reconciliation,justice_warcrim,ddr_monitor,ddr_assist,mission_pr,freepress,au_coop,eu_coop,undp_coop,ecowas_coop,jmc_coop,othermission_coop,oas_coop,osce_coop,cis_coop,coop_other,ccode,ccode2,ccode3,ccode4,ccode5,region,subtasks,totaltasks,numtasks,pkratio,vlimratio,pbratio,factor1,factor2,factor3,missionen,govpolicies_assist
UNPROFOR,399,4,1993,779,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,5,10,5,.30000001,.40000001,.30000001,-.66277587,-.41335303,-.39861107,UNPROFOR,0
UNPROFOR,421,2,1995,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,420,1,1995,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,410,3,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,414,7,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,419,12,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,418,11,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,413,6,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,412,5,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,415,8,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,402,7,1993,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,409,2,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,401,6,1993,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,407,12,1993,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,406,11,1993,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,405,10,1993,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,404,9,1993,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,411,4,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,408,1,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,417,10,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,403,8,1993,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,416,9,1994,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPROFOR,422,3,1995,836,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,,,,Europe,6,13,7,.23076923,.53846157,.23076923,-.0023623034,-.28739935,-.38773155,UNPROFOR,0
UNPSG,456,1,1998,1145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,,,,,Europe,3,5,2,0,.40000001,.60000002,-.64098978,-.84155631,-.38487962,UNPSG,0
UNPSG,455,12,1997,1145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,,,,,Europe,3,5,2,0,.40000001,.60000002,-.64098978,-.84155631,-.38487962,UNPSG,0
UNPSG,458,3,1998,1145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,,,,,Europe,3,5,2,0,.40000001,.60000002,-.64098978,-.84155631,-.38487962,UNPSG,0
UNPSG,459,4,1998,1145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,,,,,Europe,3,5,2,0,.40000001,.60000002,-.64098978,-.84155631,-.38487962,UNPSG,0
UNPSG,461,6,1998,1145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,,,,,Europe,3,5,2,0,.40000001,.60000002,-.64098978,-.84155631,-.38487962,UNPSG,0
UNPSG,460,5,1998,1145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,,,,,Europe,3,5,2,0,.40000001,.60000002,-.64098978,-.84155631,-.38487962,UNPSG,0
UNPSG,457,2,1998,1145,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,,,,,Europe,3,5,2,0,.40000001,.60000002,-.64098978,-.84155631,-.38487962,UNPSG,0
UNPSG,462,7,1998,S/1998/500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,,,,,Europe,4,7,3,0,.2857143,.71428573,-.13969178,-1.2189599,-.48337871,UNPSG,0
UNSF,35,12,1962,GA 1752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,,,,,Asia,2,4,2,.25,0,.75,-.80944645,-.69116706,-.45884401,UNSF,0
UNSF,37,2,1963,GA 1752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,,,,,Asia,2,4,2,.25,0,.75,-.80944645,-.69116706,-.45884401,UNSF,0
UNSF,38,3,1963,GA 1752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,,,,,Asia,2,4,2,.25,0,.75,-.80944645,-.69116706,-.45884401,UNSF,0
UNSF,34,11,1962,GA 1752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,,,,,Asia,2,4,2,.25,0,.75,-.80944645,-.69116706,-.45884401,UNSF,0
UNSF,39,4,1963,GA 1752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,,,,,Asia,2,4,2,.25,0,.75,-.80944645,-.69116706,-.45884401,UNSF,0
UNSF,32,9,1962,GA 1752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,,,,,Asia,2,4,2,.25,0,.75,-.80944645,-.69116706,-.45884401,UNSF,0
UNSF,36,1,1963,GA 1752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,,,,,Asia,2,4,2,.25,0,.75,-.80944645,-.69116706,-.45884401,UNSF,0
UNSF,33,10,1962,GA 1752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,,,,,Asia,2,4,2,.25,0,.75,-.80944645,-.69116706,-.45884401,UNSF,0
UNSMIH,444,1,1997,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,440,9,1996,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,442,11,1996,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,447,4,1997,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,437,6,1996,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,449,6,1997,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,450,7,1997,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,441,10,1996,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,445,2,1997,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,448,5,1997,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,446,3,1997,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,443,12,1996,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,438,7,1996,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIH,439,8,1996,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,,,,,North and South America,1,3,2,0,0,1,-.60358924,-1.2497203,-.47454786,UNSMIH,0
UNSMIS,632,9,2012,2043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,,,,,Middle East,0,1,1,1,0,0,-1.020817,-.68828988,-.57010508,UNSMIS,0
UNSMIS,629,6,2012,2043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,,,,,Middle East,0,1,1,1,0,0,-1.020817,-.68828988,-.57010508,UNSMIS,0
UNSMIS,627,4,2012,2043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,,,,,Middle East,0,1,1,1,0,0,-1.020817,-.68828988,-.57010508,UNSMIS,0
UNSMIS,628,5,2012,2043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,,,,,Middle East,0,1,1,1,0,0,-1.020817,-.68828988,-.57010508,UNSMIS,0
UNSMIS,630,7,2012,2043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,,,,,Middle East,0,1,1,1,0,0,-1.020817,-.68828988,-.57010508,UNSMIS,0
UNSMIS,631,8,2012,2043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,,,,,Middle East,0,1,1,1,0,0,-1.020817,-.68828988,-.57010508,UNSMIS,0
UNTAC,387,4,1992,745,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,14,11,.21428572,.2857143,.5,-.32288396,1.2264681,1.2836764,UNTAC,0
UNTAC,389,6,1992,745,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,14,11,.21428572,.2857143,.5,-.32288396,1.2264681,1.2836764,UNTAC,0
UNTAC,386,3,1992,745,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,14,11,.21428572,.2857143,.5,-.32288396,1.2264681,1.2836764,UNTAC,0
UNTAC,391,8,1992,745,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,14,11,.21428572,.2857143,.5,-.32288396,1.2264681,1.2836764,UNTAC,0
UNTAC,388,5,1992,745,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,14,11,.21428572,.2857143,.5,-.32288396,1.2264681,1.2836764,UNTAC,0
UNTAC,385,2,1992,745,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,14,11,.21428572,.2857143,.5,-.32288396,1.2264681,1.2836764,UNTAC,0
UNTAC,390,7,1992,745,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,14,11,.21428572,.2857143,.5,-.32288396,1.2264681,1.2836764,UNTAC,0
UNTAC,392,9,1992,745,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,14,11,.21428572,.2857143,.5,-.32288396,1.2264681,1.2836764,UNTAC,0
UNTAC,393,10,1992,783,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,15,12,.2,.33333334,.46666667,-.24412547,1.4886956,1.3140863,UNTAC,0
UNTAC,398,3,1993,792,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,16,13,.1875,.375,.4375,-.25339964,2.0168066,1.2711779,UNTAC,0
UNTAC,400,5,1993,792,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,16,13,.1875,.375,.4375,-.25339964,2.0168066,1.2711779,UNTAC,0
UNTAC,395,12,1992,792,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,16,13,.1875,.375,.4375,-.25339964,2.0168066,1.2711779,UNTAC,0
UNTAC,394,11,1992,792,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,16,13,.1875,.375,.4375,-.25339964,2.0168066,1.2711779,UNTAC,0
UNTAC,396,1,1993,792,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,16,13,.1875,.375,.4375,-.25339964,2.0168066,1.2711779,UNTAC,0
UNTAC,399,4,1993,792,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,16,13,.1875,.375,.4375,-.25339964,2.0168066,1.2711779,UNTAC,0
UNTAC,397,2,1993,792,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,16,13,.1875,.375,.4375,-.25339964,2.0168066,1.2711779,UNTAC,0
UNTAC,402,7,1993,835,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,14,11,.21428572,.42857143,.35714287,-.20214702,1.8730072,-.21939215,UNTAC,0
UNTAC,401,6,1993,835,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,14,11,.21428572,.42857143,.35714287,-.20214702,1.8730072,-.21939215,UNTAC,0
UNTAC,403,8,1993,860,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,13,10,.25,.25,.5,-.015855532,1.132322,-.017233063,UNTAC,1
UNTAC,404,9,1993,860,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,811,,,,,Asia,3,13,10,.25,.25,.5,-.015855532,1.132322,-.017233063,UNTAC,1
UNTAES,442,11,1996,1037,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,344,,,,,Europe,3,17,14,.17647059,.35294119,.47058824,.58602601,1.34514,2.3889573,UNTAES,0
